# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.503100899464019060e+09,-0.000000000000000000e+00,7.499089932906584030e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.503100899464530945e+09,-1.182432869971240600e-06,2.197265625000000000e-03,0.000000000000000000e+00,3.034874244972511674e-07,3.631760632550274303e-05
3.333333333333333287e-02,1.503100899473786116e+09,-4.592849675625390029e-06,5.999271946325266877e-03,2.827814780819863614e-06,1.732777671227365617e-06,1.349233120972074076e-04
5.000000000000000278e-02,1.503100899490784883e+09,-1.004475450049851580e-05,4.499453959743949724e-03,1.138866295370407463e-05,4.585903698151969646e-06,2.072508964485770145e-04
6.666666666666666574e-02,1.503100899508495092e+09,-1.737905796023918193e-05,7.499089932906584030e-03,2.580747959983798498e-05,9.050802293720977055e-06,3.282009547281150423e-04
8.333333333333332871e-02,1.503100899525511980e+09,-2.646667018301226265e-05,7.499089932906584030e-03,4.621820188769700021e-05,1.551764865069554827e-05,4.474892439510451533e-04
1.000000000000000056e-01,1.503100899541198969e+09,-3.721073230406744039e-05,7.499089932906584030e-03,7.275998274788849165e-05,2.395982296737272468e-05,5.652445682286092506e-04
1.166666666666666685e-01,1.503100899558320045e+09,-4.954846949315525712e-05,7.499089932906584030e-03,1.055730793427942302e-04,3.435285375913805183e-05,6.815959209743335887e-04
1.333333333333333315e-01,1.503100899575052977e+09,-6.345265169285377652e-05,7.499089932906584030e-03,1.447944951166837458e-04,4.667442053795194915e-05,7.966724279959074917e-04
1.499999999999999944e-01,1.503100899593241930e+09,-7.893265150575947981e-05,8.998907919487899448e-03,1.905534594309632338e-04,6.111151053554513251e-05,9.353930276469620518e-04
1.666666666666666574e-01,1.503100899610943079e+09,-9.603509200503756538e-05,5.999271946325266877e-03,2.429668327833661972e-04,7.743437851281620107e-05,1.023107472654834855e-03
1.833333333333333204e-01,1.503100899627823114e+09,-1.148440806316078632e-04,5.999271946325266877e-03,3.021345283179701193e-04,9.521521101560390490e-05,1.110350081396101196e-03
2.000000000000000111e-01,1.503100899645800114e+09,-1.354810287574795106e-04,7.499089932906584030e-03,3.681350417096983696e-04,1.146543086372764250e-04,1.222031400018033396e-03
2.166666666666666741e-01,1.503100899662605047e+09,-1.581040599134316948e-04,7.499089932906584030e-03,4.410211815237875831e-04,1.359494031598598620e-04,1.333071490735956120e-03
2.333333333333333370e-01,1.503100899680311918e+09,-1.829070130753272544e-04,5.999271946325266877e-03,5.208160907958911054e-04,1.588836946523510386e-04,1.418805333195484204e-03
2.500000000000000000e-01,1.503100899697695017e+09,-2.101180507519121636e-04,8.998907919487899448e-03,6.075096478575415940e-04,1.836613272927725574e-04,1.554134660010820070e-03
2.666666666666666630e-01,1.503100899715233088e+09,-2.399978848933779596e-04,7.499089932906584030e-03,7.010553303673747487e-04,2.104815219269767822e-04,1.663983553097848509e-03
2.833333333333333259e-01,1.503100899732251883e+09,-2.728376368200419069e-04,7.499089932906584030e-03,8.013676211405005656e-04,2.391312142456947102e-04,1.773674820013248750e-03
2.999999999999999889e-01,1.503100899750415087e+09,-3.089563504307560153e-04,7.499089932906584030e-03,9.083200277531708593e-04,2.696087160535843305e-04,1.883320817549688280e-03
3.166666666666666519e-01,1.503100899767028093e+09,-3.486981808682189355e-04,8.998907919487899448e-03,1.021743780109866549e-03,3.021213285478012997e-04,2.017819066715434081e-03
3.333333333333333148e-01,1.503100899784447908e+09,-3.924292835715475570e-04,7.499089932906584030e-03,1.141427261282924313e-03,3.366663766962941715e-04,2.127282638470099577e-03
3.499999999999999778e-01,1.503100899801796913e+09,-4.405344312143983027e-04,4.499453959743949724e-03,1.267116217073139617e-03,3.726237475481586152e-04,2.187434770565186565e-03
3.666666666666666408e-01,1.503100899818113089e+09,-4.934133883902373438e-04,5.999271946325266877e-03,1.398514779008819481e-03,4.098006501360532692e-04,2.273554313399526496e-03
3.833333333333333037e-01,1.503100899834975958e+09,-5.514770760468198614e-04,4.499453959743949724e-03,1.535287324028193363e-03,4.482127190471171742e-04,2.335721265884664784e-03
4.000000000000000222e-01,1.503100899851388931e+09,-6.151435595729880593e-04,7.499089932906584030e-03,1.677061182014095942e-03,4.880862103957879115e-04,2.448783626451338669e-03
4.166666666666666852e-01,1.503100899867213964e+09,-6.848338960874505868e-04,5.999271946325266877e-03,1.823430189817715598e-03,5.296415191426327111e-04,2.537606686640210378e-03
4.333333333333333481e-01,1.503100899882949114e+09,-7.609678778580478446e-04,7.499089932906584030e-03,1.973959077574761675e-03,5.728928906743244176e-04,2.652239465283207608e-03
4.500000000000000111e-01,1.503100899901026011e+09,-8.439597098795338734e-04,8.998907919487899448e-03,2.128188660143237425e-03,6.182674332557211569e-04,2.792316532362329982e-03
4.666666666666666741e-01,1.503100899917464972e+09,-9.342136604486847096e-04,7.499089932906584030e-03,2.285641793541411983e-03,6.657718380040475621e-04,2.907890989721470358e-03
4.833333333333333370e-01,1.503100899934904099e+09,-1.032119724089813461e-03,7.499089932906584030e-03,2.445830043504086584e-03,7.152086457876549600e-04,3.024202848211374108e-03
5.000000000000000000e-01,1.503100899951013088e+09,-1.138049336396089939e-03,5.999271946325266877e-03,2.608261000871464966e-03,7.663831989303705869e-04,3.116487177521937504e-03
5.166666666666666075e-01,1.503100899967293024e+09,-1.252351180258832455e-03,7.499089932906584030e-03,2.772446166642562621e-03,8.193129108163432371e-04,3.234749733961784016e-03
5.333333333333333259e-01,1.503100899982671022e+09,-1.375347122556882682e-03,7.499089932906584030e-03,2.937909318324992500e-03,8.742201846794133520e-04,3.353792447619240256e-03
5.500000000000000444e-01,1.503100899999212027e+09,-1.507328319671918763e-03,5.999271946325266877e-03,3.104195258850853210e-03,9.309108734195031343e-04,3.448826212298752251e-03
5.666666666666666519e-01,1.503100900014904022e+09,-1.648551529186187761e-03,7.499089932906584030e-03,3.270878839951641293e-03,9.894025101546527999e-04,3.569834055111239818e-03
5.833333333333333703e-01,1.503100900033298969e+09,-1.799235663811448024e-03,7.499089932906584030e-03,3.437574143632544758e-03,1.049917254644902424e-03,3.691597045229975602e-03
5.999999999999999778e-01,1.503100900048472881e+09,-1.959558621999255186e-03,5.999271946325266877e-03,3.603943698385393430e-03,1.112260387776089782e-03,3.789307506177299299e-03
