# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.503101000788306952e+09,-0.000000000000000000e+00,7.499089932906584030e-03,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.503101000788856030e+09,-1.726087444050665341e-06,1.831054687500000000e-03,0.000000000000000000e+00,2.529061870810425689e-07,3.026467193791895817e-05
3.333333333333333287e-02,1.503101000794894934e+09,-7.084699554056613970e-06,5.999271946325266877e-03,-3.482887339092456250e-07,1.581711543333708620e-06,1.289179275415222527e-04
5.000000000000000278e-02,1.503101000813286066e+09,-1.637962486461289974e-05,5.999271946325266877e-03,-1.429111523711040943e-06,4.540962505640966832e-06,2.259227238259075600e-04
6.666666666666666574e-02,1.503101000830039024e+09,-2.995429218574366655e-05,4.499453959743949724e-03,-3.325684254953190777e-06,8.896144157578024842e-06,2.965030134321204234e-04
8.333333333333332871e-02,1.503101000847539902e+09,-4.818554811847951209e-05,7.499089932906584030e-03,-6.158775759599852703e-06,1.483183529413360202e-05,4.154495082480145563e-04
1.000000000000000056e-01,1.503101000865258932e+09,-7.147712320303317745e-05,7.499089932906584030e-03,-1.008451596783724948e-05,2.273299683654284037e-05,5.323651036545844033e-04
1.166666666666666685e-01,1.503101000882378101e+09,-1.002528919998504632e-04,7.499089932906584030e-03,-1.529182034589616961e-05,3.256588395987418134e-05,6.472621850739312347e-04
1.333333333333333315e-01,1.503101000898057938e+09,-1.349500337441960772e-04,5.999271946325266877e-03,-2.199944959808977654e-05,4.408977072820685286e-05,7.353595065843848916e-04
1.499999999999999944e-01,1.503101000916528940e+09,-1.760122001069188769e-04,7.499089932906584030e-03,-3.045272662582653068e-05,5.727576618020693551e-05,8.466507979037307240e-04
1.666666666666666574e-01,1.503101000933774948e+09,-2.238827950453940036e-04,5.999271946325266877e-03,-4.091993559678475074e-05,7.209264353404278665e-05,9.311397873953695991e-04
1.833333333333333204e-01,1.503101000949937105e+09,-2.789984687645823006e-04,5.999271946325266877e-03,-5.368843066258163088e-05,8.830423746044353415e-05,1.014021252063346907e-03
2.000000000000000111e-01,1.503101000966931105e+09,-3.417829234710657318e-04,7.499089932906584030e-03,-6.906048435317968114e-05,1.060907739150017816e-04,1.120068539751345287e-03
2.166666666666666741e-01,1.503101000985377073e+09,-4.126411229518382674e-04,5.999271946325266877e-03,-8.734890795228871614e-05,1.254204362452045131e-04,1.199270928060692208e-03
2.333333333333333370e-01,1.503101001000509977e+09,-4.919539911195670032e-04,7.499089932906584030e-03,-1.088724782029479131e-04,1.462633816695799388e-04,1.301598273548043973e-03
2.500000000000000000e-01,1.503101001017945051e+09,-5.800736766270999040e-04,5.999271946325266877e-03,-1.339512064906452397e-04,1.685870298529235632e-04,1.377029971028610701e-03
2.666666666666666630e-01,1.503101001034507990e+09,-6.773194515703513273e-04,7.499089932906584030e-03,-1.629014881887939871e-04,1.923606113119014440e-04,1.475526196981595973e-03
2.833333333333333259e-01,1.503101001051641941e+09,-7.839743022874026820e-04,5.999271946325266877e-03,-1.960311711159012276e-04,2.175504606918777692e-04,1.547057027188442372e-03
2.999999999999999889e-01,1.503101001068361998e+09,-9.002822594512653468e-04,7.499089932906584030e-03,-2.336345830350106578e-04,2.441245725079968433e-04,1.641573837870182861e-03
3.166666666666666519e-01,1.503101001085175037e+09,-1.026446503182912090e-03,7.499089932906584030e-03,-2.759875588154979431e-04,2.722550599789446638e-04,1.733828389967419876e-03
