# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.503694740167222977e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.503694740167799950e+09,0.000000000000000000e+00,-5.859375000000000000e-03,0.000000000000000000e+00,-8.092997986593364110e-07,-9.684695020134066615e-05
3.333333333333333287e-02,1.503694740174025059e+09,0.000000000000000000e+00,-2.249726979871975036e-02,-6.647381879699513792e-06,-5.518291356053508499e-06,-4.672032449872706153e-04
5.000000000000000278e-02,1.503694740191924095e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-2.640845696736770880e-05,-1.655861904853745407e-05,-8.565545213325938875e-04
6.666666666666666574e-02,1.503694740208587885e+09,0.000000000000000000e+00,-2.249726979871975036e-02,-5.896224003520566284e-05,-3.383169802363438546e-05,-1.215218643003412782e-03
8.333333333333332871e-02,1.503694740226448059e+09,0.000000000000000000e+00,-2.549690577188238466e-02,-1.039259660112597862e-04,-5.745349512207596830e-05,-1.618277374869865181e-03
1.000000000000000056e-01,1.503694740244086027e+09,0.000000000000000000e+00,-2.249726979871975036e-02,-1.608606665264765640e-04,-8.733081971036377406e-05,-1.966035558035681124e-03
1.166666666666666685e-01,1.503694740261950970e+09,0.000000000000000000e+00,-2.549690577188238466e-02,-2.292772729758212351e-04,-1.233798424374675355e-04,-2.358756252722880864e-03
1.333333333333333315e-01,1.503694740278505087e+09,0.000000000000000000e+00,-2.249726979871975036e-02,-3.086431528982343762e-04,-1.655166181353091251e-04,-2.696718026218672057e-03
1.499999999999999944e-01,1.503694740294891119e+09,0.000000000000000000e+00,-2.099745181213843320e-02,-3.983889828721314018e-04,-2.130446507394361476e-04,-3.005787340198054405e-03
1.666666666666666574e-01,1.503694740311731100e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-4.979158588419616656e-04,-2.661092076878045047e-04,-3.360972843985403097e-03
1.833333333333333204e-01,1.503694740327555895e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-6.066025438492163432e-04,-3.250594764927829399e-04,-3.712084080666262775e-03
2.000000000000000111e-01,1.503694740343193054e+09,0.000000000000000000e+00,-2.549690577188238466e-02,-7.238127535338724538e-04,-3.900364483245563705e-04,-4.084119084258093328e-03
2.166666666666666741e-01,1.503694740360295057e+09,0.000000000000000000e+00,-2.249726979871975036e-02,-8.489023814787942032e-04,-4.607655841136788365e-04,-4.402492818138946384e-03
2.333333333333333370e-01,1.503694740377185106e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-9.812265694532447315e-04,-5.369824071533741425e-04,-4.742581234345156181e-03
2.500000000000000000e-01,1.503694740394963026e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-1.120146531819967003e-03,-6.188395849759514020e-04,-5.079344628474596543e-03
2.666666666666666630e-01,1.503694740411366940e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-1.265036048735990919e-03,-7.062829843183590509e-04,-5.412936626366139647e-03
2.833333333333333259e-01,1.503694740429328918e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-1.415287549219078735e-03,-7.992609272113086966e-04,-5.743498272381858914e-03
2.999999999999999889e-01,1.503694740445049047e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-1.570317712575302910e-03,-8.977239863752169754e-04,-6.071158638182557257e-03
3.166666666666666519e-01,1.503694740461910009e+09,0.000000000000000000e+00,-2.249726979871975036e-02,-1.729572524982467404e-03,-1.001417635768066770e-03,-6.371245694184744617e-03
3.333333333333333148e-01,1.503694740477863073e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-1.892531737082354601e-03,-1.110300951536736386e-03,-6.693856037122465456e-03
3.499999999999999778e-01,1.503694740494088888e+09,0.000000000000000000e+00,-2.549690577188238466e-02,-2.058712678126403857e-03,-1.224746655855997197e-03,-7.038670640303351482e-03
3.666666666666666408e-01,1.503694740510593891e+09,0.000000000000000000e+00,-2.549690577188238466e-02,-2.227673392411037585e-03,-1.344914981201392277e-03,-7.380578634362846592e-03
3.833333333333333037e-01,1.503694740526870966e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-2.399015074291379907e-03,-1.470551058801627259e-03,-7.694877604422485293e-03
4.000000000000000222e-01,1.503694740542433977e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-2.572383788831881461e-03,-1.601405987212310353e-03,-8.006847202247351775e-03
4.166666666666666852e-01,1.503694740560170889e+09,0.000000000000000000e+00,-2.549690577188238466e-02,-2.747471475993628221e-03,-1.737648658330946238e-03,-8.341344151926648881e-03
4.333333333333333481e-01,1.503694740575915098e+09,0.000000000000000000e+00,-2.699672375846369834e-02,-2.924016247023891561e-03,-1.879651617785847847e-03,-8.698020192563207451e-03
4.500000000000000111e-01,1.503694740592361927e+09,0.000000000000000000e+00,-2.549690577188238466e-02,-3.101801992258238633e-03,-2.027367313892490530e-03,-9.026949625858907492e-03
4.666666666666666741e-01,1.503694740609126091e+09,0.000000000000000000e+00,-2.249726979871975036e-02,-3.280657329726347111e-03,-2.180130127694384756e-03,-9.303818930864448181e-03
4.833333333333333370e-01,1.503694740625437975e+09,0.000000000000000000e+00,-2.399708778530106751e-02,-3.460453933631035383e-03,-2.337701177791797966e-03,-9.603873576082569419e-03
