# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.503693073907953978e+09,0.000000000000000000e+00,5.126953125000000000e-01,0.000000000000000000e+00,5.072021484375000000e-01
1.666666666666666644e-02,1.503693073908514977e+09,0.000000000000000000e+00,5.072021484375000000e-01,0.000000000000000000e+00,5.072021484375000000e-01
3.333333333333333287e-02,1.503693073913470030e+09,0.000000000000000000e+00,5.141601562500000000e-01,0.000000000000000000e+00,5.141601562500000000e-01
5.000000000000000278e-02,1.503693073930754900e+09,0.000000000000000000e+00,5.222167968750000000e-01,0.000000000000000000e+00,5.222167968750000000e-01
6.666666666666666574e-02,1.503693073947253942e+09,0.000000000000000000e+00,5.299072265625000000e-01,0.000000000000000000e+00,5.299072265625000000e-01
8.333333333333332871e-02,1.503693073964483976e+09,0.000000000000000000e+00,5.394287109375000000e-01,0.000000000000000000e+00,5.394287109375000000e-01
1.000000000000000056e-01,1.503693073980794907e+09,0.000000000000000000e+00,5.482177734375000000e-01,0.000000000000000000e+00,5.482177734375000000e-01
1.166666666666666685e-01,1.503693073997756004e+09,0.000000000000000000e+00,5.562744140625000000e-01,0.000000000000000000e+00,5.562744140625000000e-01
1.333333333333333315e-01,1.503693074014141083e+09,0.000000000000000000e+00,5.654296875000000000e-01,0.000000000000000000e+00,5.654296875000000000e-01
1.499999999999999944e-01,1.503693074031375885e+09,0.000000000000000000e+00,5.742187500000000000e-01,0.000000000000000000e+00,5.742187500000000000e-01
1.666666666666666574e-01,1.503693074048465014e+09,0.000000000000000000e+00,5.837402343750000000e-01,0.000000000000000000e+00,5.837402343750000000e-01
1.833333333333333204e-01,1.503693074065336943e+09,0.000000000000000000e+00,5.925292968750000000e-01,0.000000000000000000e+00,5.925292968750000000e-01
2.000000000000000111e-01,1.503693074082715034e+09,0.000000000000000000e+00,5.976562500000000000e-01,0.000000000000000000e+00,5.976562500000000000e-01
