# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.504291059662400961e+09,0.000000000000000000e+00,2.999635973162633439e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.504291059662866116e+09,0.000000000000000000e+00,3.662109375000000000e-04,0.000000000000000000e+00,5.058123741620852569e-08,6.052934387583791634e-06
3.333333333333333287e-02,1.504291059671365023e+09,0.000000000000000000e+00,2.999635973162633439e-03,4.461108938072048167e-06,5.655548308290743430e-07,5.560624549584933945e-05
5.000000000000000278e-02,1.504291059689271927e+09,0.000000000000000000e+00,2.999635973162633439e-03,1.783874218397122683e-05,1.901420340036061585e-06,1.045616252424190951e-04
6.666666666666666574e-02,1.504291059706125021e+09,0.000000000000000000e+00,-1.499817986581316719e-03,4.010974728889003457e-05,3.428056359861225865e-06,7.870651856772015197e-05
8.333333333333332871e-02,1.504291059723349094e+09,0.000000000000000000e+00,1.499817986581316719e-03,7.123724966253582578e-05,4.945955618847676162e-06,1.033728732461312340e-04
1.000000000000000056e-01,1.504291059739296913e+09,0.000000000000000000e+00,1.499817986581316719e-03,1.111780121891024141e-04,6.877070497974454444e-06,1.282916916798447699e-04
1.166666666666666685e-01,1.504291059756722927e+09,0.000000000000000000e+00,0.000000000000000000e+00,1.598898821949611528e-04,9.019629717145733838e-06,1.288139638305895059e-04
1.333333333333333315e-01,1.504291059773119926e+09,0.000000000000000000e+00,1.499817986581316719e-03,2.173392044854204996e-04,1.138591187340559822e-05,1.550669681921086076e-04
1.499999999999999944e-01,1.504291059789689064e+09,0.000000000000000000e+00,1.499817986581316719e-03,2.835080795610628941e-04,1.419525730233735181e-05,1.819797238655498580e-04
1.666666666666666574e-01,1.504291059805954933e+09,0.000000000000000000e+00,0.000000000000000000e+00,3.584013480754197237e-04,1.725262014286169107e-05,1.848957168262825199e-04
