# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.503953561746469021e+09,0.000000000000000000e+00,-5.999271946325266877e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.503953561746902943e+09,0.000000000000000000e+00,-7.324218750000000000e-04,0.000000000000000000e+00,-1.011624748324170514e-07,-1.210586877516758327e-05
3.333333333333333287e-02,1.503953561758341074e+09,0.000000000000000000e+00,2.999635973162633439e-03,6.647381879699513792e-06,1.139744712644029094e-07,3.778371686277447102e-05
5.000000000000000278e-02,1.503953561774893999e+09,0.000000000000000000e+00,-5.999271946325266877e-03,2.640845696736770880e-05,-8.649050561903165699e-08,-6.156354298297373514e-05
6.666666666666666574e-02,1.503953561791377068e+09,0.000000000000000000e+00,2.999635973162633439e-03,5.896224003520566284e-05,-6.815912567007315181e-07,-9.991805345261385053e-06
8.333333333333332871e-02,1.503953561808819056e+09,0.000000000000000000e+00,-2.999635973162633439e-03,1.039259660112597862e-04,-1.246698183712136531e-06,-5.768853187077287501e-05
1.000000000000000056e-01,1.503953561824707985e+09,0.000000000000000000e+00,-2.999635973162633439e-03,1.608606665264765640e-04,-2.592298807904466181e-06,-1.036558530238498215e-04
1.166666666666666685e-01,1.503953561842070103e+09,0.000000000000000000e+00,-1.499817986581316719e-03,2.292772729758212351e-04,-4.481067077487431113e-06,-1.229427633143584603e-04
1.333333333333333315e-01,1.503953561858586073e+09,0.000000000000000000e+00,-1.499817986581316719e-03,3.086431528982343762e-04,-6.677657879303097846e-06,-1.405990864072608360e-04
1.499999999999999944e-01,1.503953561876271009e+09,0.000000000000000000e+00,-7.499089932906584030e-03,3.983889828721314018e-04,-9.982308728385297944e-06,-2.556394513920861407e-04
1.666666666666666574e-01,1.503953561892738104e+09,0.000000000000000000e+00,-7.499089932906584030e-03,4.979158588419616656e-04,-1.517466285949772483e-05,-3.671333318287174001e-04
1.833333333333333204e-01,1.503953561909912109e+09,0.000000000000000000e+00,-5.999271946325266877e-03,6.066025438492163432e-04,-2.198768127298522153e-05,-4.501981367898307256e-04
