# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.503692425879976034e+09,0.000000000000000000e+00,-5.999271946325266877e-03,-0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.503692425880702972e+09,0.000000000000000000e+00,-1.098632812500000000e-03,0.000000000000000000e+00,-1.831054687499999932e-05
3.333333333333333287e-02,1.503692425881095886e+09,0.000000000000000000e+00,-7.499089932906584030e-03,-5.533874176911749648e-06,-1.433876103263915592e-04
5.000000000000000278e-02,1.503692425899282932e+09,0.000000000000000000e+00,-5.999271946325266877e-03,-2.246585738844798167e-05,-2.437499070549534728e-04
6.666666666666666574e-02,1.503692425915312052e+09,0.000000000000000000e+00,-2.999635973162633439e-03,-5.127754235841473405e-05,-2.945984656469709338e-04
8.333333333333332871e-02,1.503692425933149099e+09,0.000000000000000000e+00,-4.499453959743949724e-03,-9.238118567068819714e-05,-3.711290514038815755e-04
1.000000000000000056e-01,1.503692425948973894e+09,0.000000000000000000e+00,-4.499453959743949724e-03,-1.460559333900881445e-04,-4.485542162894489045e-04
1.166666666666666685e-01,1.503692425965228081e+09,0.000000000000000000e+00,-2.999635973162633439e-03,-2.123860144856160579e-04,-5.020879160835863952e-04
1.333333333333333315e-01,1.503692425981750011e+09,0.000000000000000000e+00,-5.999271946325266877e-03,-2.912036602790000106e-04,-6.069291761936575127e-04
1.499999999999999944e-01,1.503692425998524904e+09,0.000000000000000000e+00,-5.999271946325266877e-03,-3.820393804546372827e-04,-7.132843649733226245e-04
1.666666666666666574e-01,1.503692426014316082e+09,0.000000000000000000e+00,-5.999271946325266877e-03,-4.840819961801292475e-04,-8.213402640150792690e-04
1.833333333333333204e-01,1.503692426030522108e+09,0.000000000000000000e+00,-4.499453959743949724e-03,-5.961505058324608137e-04,-9.062670051080194645e-04
2.000000000000000111e-01,1.503692426047123909e+09,0.000000000000000000e+00,-5.999271946325266877e-03,-7.166794494368970009e-04,-1.018199528370722189e-03
2.166666666666666741e-01,1.503692426064361095e+09,0.000000000000000000e+00,-4.499453959743949724e-03,-8.437189580923983067e-04,-1.107252410334661407e-03
