# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.503953751966516972e+09,-0.000000000000000000e+00,-4.499453959743949724e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.666666666666666644e-02,1.503953751966969967e+09,-6.647381879699513792e-06,-1.098632812500000000e-03,0.000000000000000000e+00,-1.517437122486255837e-07,-1.815880316275137152e-05
3.333333333333333287e-02,1.503953751977544069e+09,-2.640845696736770880e-05,0.000000000000000000e+00,0.000000000000000000e+00,-4.518823286742561408e-07,-1.785866454632574149e-05
5.000000000000000278e-02,1.503953751995456934e+09,-5.896224003520566284e-05,-2.999635973162633439e-03,0.000000000000000000e+00,-1.161371307466751582e-06,-6.714310845357713707e-05
6.666666666666666574e-02,1.503953752011789083e+09,-1.039259660112597862e-04,1.499817986581316719e-03,0.000000000000000000e+00,-2.063993666711703081e-06,-4.124351965131024800e-05
8.333333333333332871e-02,1.503953752028924942e+09,-1.608606665264765640e-04,-1.499817986581316719e-03,0.000000000000000000e+00,-2.952844694059222053e-06,-6.535163506698468206e-05
1.000000000000000056e-01,1.503953752044553041e+09,-2.292772729758212351e-04,-2.999635973162633439e-03,0.000000000000000000e+00,-4.447323428743429419e-06,-1.138510892183443600e-04
1.166666666666666685e-01,1.503953752062076092e+09,-3.086431528982343762e-04,-7.499089932906584030e-03,0.000000000000000000e+00,-7.364894456494161350e-06,-2.359183504057033682e-04
1.333333333333333315e-01,1.503953752078538895e+09,-3.983889828721314018e-04,-4.499453959743949724e-03,0.000000000000000000e+00,-1.188574862899913315e-05,-3.063883955622642534e-04
1.499999999999999944e-01,1.503953752095066071e+09,-4.979158588419616656e-04,1.499817986581316719e-03,0.000000000000000000e+00,-1.674274776162357946e-05,-2.765344299866178638e-04
1.666666666666666574e-01,1.503953752111097097e+09,-6.066025438492163432e-04,-1.499817986581316719e-03,0.000000000000000000e+00,-2.152061546328732641e-05,-2.967535287279760839e-04
1.833333333333333204e-01,1.503953752128496885e+09,-7.238127535338724538e-04,-7.499089932906584030e-03,0.000000000000000000e+00,-2.746129790665713388e-05,-4.157976784997160233e-04
2.000000000000000111e-01,1.503953752144509077e+09,-8.489023814787942032e-04,-1.499817986581316719e-03,0.000000000000000000e+00,-3.454098464083286919e-05,-4.337149582085622211e-04
2.166666666666666741e-01,1.503953752162087917e+09,-9.812265694532447315e-04,-2.999635973162633439e-03,0.000000000000000000e+00,-4.212397356854836664e-05,-4.761259021668906035e-04
2.333333333333333370e-01,1.503953752178560019e+09,-1.120146531819967003e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.999364252414947326e-05,-4.682562332112894833e-04
2.500000000000000000e-01,1.503953752195713043e+09,-1.265036048735990919e-03,-2.999635973162633439e-03,0.000000000000000000e+00,-5.814754851043861164e-05,-5.100962601110442789e-04
2.666666666666666630e-01,1.503953752212472916e+09,-1.415287549219078735e-03,-2.999635973162633439e-03,0.000000000000000000e+00,-6.699300931299796442e-05,-5.512447321945288534e-04
2.833333333333333259e-01,1.503953752230396986e+09,-1.570317712575302910e-03,0.000000000000000000e+00,0.000000000000000000e+00,-7.610428331877416418e-05,-5.421334581887526536e-04
2.999999999999999889e-01,1.503953752245959044e+09,-1.729572524982467404e-03,2.999635973162633439e-03,0.000000000000000000e+00,-8.465064999415420114e-05,-4.835931586273287098e-04
3.166666666666666519e-01,1.503953752262737036e+09,-1.892531737082354601e-03,-2.999635973162633439e-03,0.000000000000000000e+00,-9.305805306025284921e-05,-5.251796884472739822e-04
3.333333333333333148e-01,1.503953752280344009e+09,-2.058712678126403857e-03,-2.999635973162633439e-03,0.000000000000000000e+00,-1.021528210044347050e-04,-5.660788533891360740e-04
3.499999999999999778e-01,1.503953752297950029e+09,-2.227673392411037585e-03,-5.999271946325266877e-03,0.000000000000000000e+00,-1.123379039019234898e-04,-6.558816362637350352e-04
3.666666666666666408e-01,1.503953752313455105e+09,-2.399015074291379907e-03,-1.499817986581316719e-03,0.000000000000000000e+00,-1.233858294161248640e-04,-6.698306771925555602e-04
3.833333333333333037e-01,1.503953752331361055e+09,-2.572383788831881461e-03,-2.999635973162633439e-03,0.000000000000000000e+00,-1.348714679059859060e-04,-7.083389715887383710e-04
4.000000000000000222e-01,1.503953752347527981e+09,-2.747471475993628221e-03,-4.499453959743949724e-03,0.000000000000000000e+00,-1.472007481262860458e-04,-7.710005906975040237e-04
4.166666666666666852e-01,1.503953752365648985e+09,-2.924016247023891561e-03,-2.999635973162633439e-03,0.000000000000000000e+00,-1.603585782022953809e-04,-8.078366935075385414e-04
4.333333333333333481e-01,1.503953752382428885e+09,-3.101801992258238633e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.737109442868931875e-04,-7.944843274229406805e-04
