# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.504287305764857054e+09,0.000000000000000000e+00,-5.061035156250000000e-01,0.000000000000000000e+00,-5.042724609375000000e-01
1.666666666666666644e-02,1.504287305765193939e+09,0.000000000000000000e+00,-5.042724609375000000e-01,0.000000000000000000e+00,-5.042724609375000000e-01
3.333333333333333287e-02,1.504287305774274111e+09,0.000000000000000000e+00,-5.075683593750000000e-01,0.000000000000000000e+00,-5.075683593750000000e-01
5.000000000000000278e-02,1.504287305791393995e+09,0.000000000000000000e+00,-5.083007812500000000e-01,0.000000000000000000e+00,-5.083007812500000000e-01
6.666666666666666574e-02,1.504287305807868958e+09,0.000000000000000000e+00,-5.093994140625000000e-01,0.000000000000000000e+00,-5.093994140625000000e-01
8.333333333333332871e-02,1.504287305824960947e+09,0.000000000000000000e+00,-5.093994140625000000e-01,0.000000000000000000e+00,-5.093994140625000000e-01
1.000000000000000056e-01,1.504287305840425968e+09,0.000000000000000000e+00,-5.090332031250000000e-01,0.000000000000000000e+00,-5.090332031250000000e-01
1.166666666666666685e-01,1.504287305860138893e+09,0.000000000000000000e+00,-5.086669921875000000e-01,0.000000000000000000e+00,-5.086669921875000000e-01
1.333333333333333315e-01,1.504287305872819901e+09,0.000000000000000000e+00,-5.079345703125000000e-01,0.000000000000000000e+00,-5.079345703125000000e-01
1.499999999999999944e-01,1.504287305889822006e+09,0.000000000000000000e+00,-5.075683593750000000e-01,0.000000000000000000e+00,-5.075683593750000000e-01
1.666666666666666574e-01,1.504287305905492067e+09,0.000000000000000000e+00,-5.061035156250000000e-01,0.000000000000000000e+00,-5.061035156250000000e-01
1.833333333333333204e-01,1.504287305921634912e+09,0.000000000000000000e+00,-5.050048828125000000e-01,0.000000000000000000e+00,-5.050048828125000000e-01
2.000000000000000111e-01,1.504287305936996937e+09,0.000000000000000000e+00,-5.009765625000000000e-01,0.000000000000000000e+00,-5.009765625000000000e-01
2.166666666666666741e-01,1.504287305954622984e+09,0.000000000000000000e+00,-4.918212890625000000e-01,0.000000000000000000e+00,-4.918212890625000000e-01
2.333333333333333370e-01,1.504287305971244097e+09,0.000000000000000000e+00,-4.819335937500000000e-01,0.000000000000000000e+00,-4.819335937500000000e-01
2.500000000000000000e-01,1.504287305988282919e+09,0.000000000000000000e+00,-4.669189453125000000e-01,0.000000000000000000e+00,-4.669189453125000000e-01
2.666666666666666630e-01,1.504287306005007029e+09,0.000000000000000000e+00,-4.500732421875000000e-01,0.000000000000000000e+00,-4.500732421875000000e-01
2.833333333333333259e-01,1.504287306022809029e+09,0.000000000000000000e+00,-4.310302734375000000e-01,0.000000000000000000e+00,-4.310302734375000000e-01
2.999999999999999889e-01,1.504287306039408922e+09,0.000000000000000000e+00,-4.116210937500000000e-01,0.000000000000000000e+00,-4.116210937500000000e-01
3.166666666666666519e-01,1.504287306056653976e+09,0.000000000000000000e+00,-3.929443359375000000e-01,0.000000000000000000e+00,-3.929443359375000000e-01
3.333333333333333148e-01,1.504287306072312117e+09,0.000000000000000000e+00,-3.768310546875000000e-01,0.000000000000000000e+00,-3.768310546875000000e-01
3.499999999999999778e-01,1.504287306088340044e+09,0.000000000000000000e+00,-3.618164062500000000e-01,0.000000000000000000e+00,-3.618164062500000000e-01
3.666666666666666408e-01,1.504287306105216026e+09,0.000000000000000000e+00,-3.479003906250000000e-01,0.000000000000000000e+00,-3.479003906250000000e-01
3.833333333333333037e-01,1.504287306122478962e+09,0.000000000000000000e+00,-3.314208984375000000e-01,0.000000000000000000e+00,-3.314208984375000000e-01
4.000000000000000222e-01,1.504287306139467955e+09,0.000000000000000000e+00,-3.131103515625000000e-01,0.000000000000000000e+00,-3.131103515625000000e-01
4.166666666666666852e-01,1.504287306155971050e+09,0.000000000000000000e+00,-2.933349609375000000e-01,0.000000000000000000e+00,-2.933349609375000000e-01
4.333333333333333481e-01,1.504287306172060966e+09,0.000000000000000000e+00,-2.706298828125000000e-01,0.000000000000000000e+00,-2.706298828125000000e-01
4.500000000000000111e-01,1.504287306189448118e+09,0.000000000000000000e+00,-2.438964843750000000e-01,0.000000000000000000e+00,-2.438964843750000000e-01
4.666666666666666741e-01,1.504287306206927061e+09,0.000000000000000000e+00,-2.211914062500000000e-01,0.000000000000000000e+00,-2.211914062500000000e-01
4.833333333333333370e-01,1.504287306223449945e+09,0.000000000000000000e+00,-2.036132812500000000e-01,0.000000000000000000e+00,-2.036132812500000000e-01
5.000000000000000000e-01,1.504287306240940094e+09,0.000000000000000000e+00,-1.875000000000000000e-01,0.000000000000000000e+00,-1.875000000000000000e-01
5.166666666666666075e-01,1.504287306258259058e+09,0.000000000000000000e+00,-1.750488281250000000e-01,0.000000000000000000e+00,-1.750488281250000000e-01
5.333333333333333259e-01,1.504287306275779009e+09,0.000000000000000000e+00,-1.695556640625000000e-01,0.000000000000000000e+00,-1.695556640625000000e-01
5.500000000000000444e-01,1.504287306292730093e+09,0.000000000000000000e+00,-1.651611328125000000e-01,0.000000000000000000e+00,-1.651611328125000000e-01
5.666666666666666519e-01,1.504287306309304953e+09,0.000000000000000000e+00,-1.614990234375000000e-01,0.000000000000000000e+00,-1.614990234375000000e-01
5.833333333333333703e-01,1.504287306326385975e+09,0.000000000000000000e+00,-1.563720703125000000e-01,0.000000000000000000e+00,-1.563720703125000000e-01
5.999999999999999778e-01,1.504287306342164040e+09,0.000000000000000000e+00,-1.497802734375000000e-01,0.000000000000000000e+00,-1.497802734375000000e-01
6.166666666666666963e-01,1.504287306360145092e+09,0.000000000000000000e+00,-1.395263671875000000e-01,0.000000000000000000e+00,-1.395263671875000000e-01
6.333333333333333037e-01,1.504287306376692057e+09,0.000000000000000000e+00,-1.281738281250000000e-01,0.000000000000000000e+00,-1.281738281250000000e-01
6.500000000000000222e-01,1.504287306394627094e+09,0.000000000000000000e+00,-1.149902343750000000e-01,0.000000000000000000e+00,-1.149902343750000000e-01
6.666666666666666297e-01,1.504287306410010099e+09,0.000000000000000000e+00,-1.032714843750000000e-01,0.000000000000000000e+00,-1.032714843750000000e-01
6.833333333333333481e-01,1.504287306426855087e+09,0.000000000000000000e+00,-9.045410156250000000e-02,0.000000000000000000e+00,-9.045410156250000000e-02
