# 
# 
# 
# 
# 
# 
# 
# 
# 
# 
# time,realtime,ref,inp,dis,state...
0.000000000000000000e+00,1.504296983371392965e+09,0.000000000000000000e+00,-6.298828125000000000e-02,0.000000000000000000e+00,-2.204732440274535521e-01
1.666666666666666644e-02,1.504296983372767925e+09,0.000000000000000000e+00,-2.204732440274535521e-01,0.000000000000000000e+00,-2.204732440274535521e-01
3.333333333333333287e-02,1.504296983373075008e+09,0.000000000000000000e+00,-6.372070312500000000e-02,0.000000000000000000e+00,-6.372070312500000000e-02
5.000000000000000278e-02,1.504296983390398979e+09,0.000000000000000000e+00,-7.324218750000000000e-02,0.000000000000000000e+00,-7.324218750000000000e-02
6.666666666666666574e-02,1.504296983406900883e+09,0.000000000000000000e+00,-8.129882812500000000e-02,0.000000000000000000e+00,-8.129882812500000000e-02
8.333333333333332871e-02,1.504296983423086882e+09,0.000000000000000000e+00,-8.862304687500000000e-02,0.000000000000000000e+00,-8.862304687500000000e-02
1.000000000000000056e-01,1.504296983439414024e+09,0.000000000000000000e+00,-9.484863281250000000e-02,0.000000000000000000e+00,-9.484863281250000000e-02
1.166666666666666685e-01,1.504296983455857992e+09,0.000000000000000000e+00,-9.924316406250000000e-02,0.000000000000000000e+00,-9.924316406250000000e-02
1.333333333333333315e-01,1.504296983471292973e+09,0.000000000000000000e+00,-1.014404296875000000e-01,0.000000000000000000e+00,-1.014404296875000000e-01
1.499999999999999944e-01,1.504296983488436937e+09,0.000000000000000000e+00,-1.029052734375000000e-01,0.000000000000000000e+00,-1.029052734375000000e-01
1.666666666666666574e-01,1.504296983504826069e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
1.833333333333333204e-01,1.504296983521356106e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
2.000000000000000111e-01,1.504296983538274050e+09,0.000000000000000000e+00,-1.014404296875000000e-01,0.000000000000000000e+00,-1.014404296875000000e-01
2.166666666666666741e-01,1.504296983555164099e+09,0.000000000000000000e+00,-1.021728515625000000e-01,0.000000000000000000e+00,-1.021728515625000000e-01
2.333333333333333370e-01,1.504296983570835114e+09,0.000000000000000000e+00,-1.021728515625000000e-01,0.000000000000000000e+00,-1.021728515625000000e-01
2.500000000000000000e-01,1.504296983587630033e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
2.666666666666666630e-01,1.504296983603301048e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
2.833333333333333259e-01,1.504296983620526075e+09,0.000000000000000000e+00,-1.014404296875000000e-01,0.000000000000000000e+00,-1.014404296875000000e-01
2.999999999999999889e-01,1.504296983637211084e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
3.166666666666666519e-01,1.504296983654226065e+09,0.000000000000000000e+00,-1.021728515625000000e-01,0.000000000000000000e+00,-1.021728515625000000e-01
3.333333333333333148e-01,1.504296983670782089e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
3.499999999999999778e-01,1.504296983687185049e+09,0.000000000000000000e+00,-1.014404296875000000e-01,0.000000000000000000e+00,-1.014404296875000000e-01
3.666666666666666408e-01,1.504296983702843904e+09,0.000000000000000000e+00,-1.014404296875000000e-01,0.000000000000000000e+00,-1.014404296875000000e-01
3.833333333333333037e-01,1.504296983720122099e+09,0.000000000000000000e+00,-1.021728515625000000e-01,0.000000000000000000e+00,-1.021728515625000000e-01
4.000000000000000222e-01,1.504296983735763073e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
4.166666666666666852e-01,1.504296983752947092e+09,0.000000000000000000e+00,-1.021728515625000000e-01,0.000000000000000000e+00,-1.021728515625000000e-01
4.333333333333333481e-01,1.504296983768569946e+09,0.000000000000000000e+00,-1.021728515625000000e-01,0.000000000000000000e+00,-1.021728515625000000e-01
4.500000000000000111e-01,1.504296983784852982e+09,0.000000000000000000e+00,-1.021728515625000000e-01,0.000000000000000000e+00,-1.021728515625000000e-01
4.666666666666666741e-01,1.504296983800405025e+09,0.000000000000000000e+00,-1.021728515625000000e-01,0.000000000000000000e+00,-1.021728515625000000e-01
4.833333333333333370e-01,1.504296983818090916e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
5.000000000000000000e-01,1.504296983833910942e+09,0.000000000000000000e+00,-1.021728515625000000e-01,0.000000000000000000e+00,-1.021728515625000000e-01
5.166666666666666075e-01,1.504296983851579905e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
5.333333333333333259e-01,1.504296983868026972e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
5.500000000000000444e-01,1.504296983885314941e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
5.666666666666666519e-01,1.504296983900933981e+09,0.000000000000000000e+00,-1.014404296875000000e-01,0.000000000000000000e+00,-1.014404296875000000e-01
5.833333333333333703e-01,1.504296983917973995e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
5.999999999999999778e-01,1.504296983933340073e+09,0.000000000000000000e+00,-1.018066406250000000e-01,0.000000000000000000e+00,-1.018066406250000000e-01
6.166666666666666963e-01,1.504296983950794935e+09,0.000000000000000000e+00,-1.021728515625000000e-01,0.000000000000000000e+00,-1.021728515625000000e-01
6.333333333333333037e-01,1.504296983967211962e+09,0.000000000000000000e+00,-1.014404296875000000e-01,0.000000000000000000e+00,-1.014404296875000000e-01
6.500000000000000222e-01,1.504296983984901905e+09,0.000000000000000000e+00,-1.010742187500000000e-01,0.000000000000000000e+00,-1.010742187500000000e-01
6.666666666666666297e-01,1.504296984000291109e+09,0.000000000000000000e+00,-9.411621093750000000e-02,0.000000000000000000e+00,-9.411621093750000000e-02
6.833333333333333481e-01,1.504296984016284943e+09,0.000000000000000000e+00,-7.983398437500000000e-02,0.000000000000000000e+00,-7.983398437500000000e-02
6.999999999999999556e-01,1.504296984033710003e+09,0.000000000000000000e+00,-6.262207031250000000e-02,0.000000000000000000e+00,-6.262207031250000000e-02
7.166666666666666741e-01,1.504296984049798965e+09,0.000000000000000000e+00,-4.724121093750000000e-02,0.000000000000000000e+00,-4.724121093750000000e-02
7.333333333333332815e-01,1.504296984065604925e+09,0.000000000000000000e+00,-2.673339843750000000e-02,0.000000000000000000e+00,-2.673339843750000000e-02
7.500000000000000000e-01,1.504296984083308935e+09,0.000000000000000000e+00,-4.760742187500000000e-03,0.000000000000000000e+00,-4.760742187500000000e-03
7.666666666666666075e-01,1.504296984100816965e+09,0.000000000000000000e+00,1.611328125000000000e-02,0.000000000000000000e+00,1.611328125000000000e-02
7.833333333333333259e-01,1.504296984117340088e+09,0.000000000000000000e+00,3.662109375000000000e-02,0.000000000000000000e+00,3.662109375000000000e-02
8.000000000000000444e-01,1.504296984133759975e+09,0.000000000000000000e+00,5.749511718750000000e-02,0.000000000000000000e+00,5.749511718750000000e-02
8.166666666666666519e-01,1.504296984149529934e+09,0.000000000000000000e+00,7.580566406250000000e-02,0.000000000000000000e+00,7.580566406250000000e-02
8.333333333333333703e-01,1.504296984167094946e+09,0.000000000000000000e+00,9.558105468750000000e-02,0.000000000000000000e+00,9.558105468750000000e-02
8.499999999999999778e-01,1.504296984184187889e+09,0.000000000000000000e+00,1.168212890625000000e-01,0.000000000000000000e+00,1.168212890625000000e-01
8.666666666666666963e-01,1.504296984201643944e+09,0.000000000000000000e+00,1.402587890625000000e-01,0.000000000000000000e+00,1.402587890625000000e-01
8.833333333333333037e-01,1.504296984218513012e+09,0.000000000000000000e+00,1.655273437500000000e-01,0.000000000000000000e+00,1.655273437500000000e-01
9.000000000000000222e-01,1.504296984235047102e+09,0.000000000000000000e+00,1.926269531250000000e-01,0.000000000000000000e+00,1.926269531250000000e-01
9.166666666666666297e-01,1.504296984252017021e+09,0.000000000000000000e+00,2.208251953125000000e-01,0.000000000000000000e+00,2.208251953125000000e-01
9.333333333333333481e-01,1.504296984267378092e+09,0.000000000000000000e+00,2.449951171875000000e-01,0.000000000000000000e+00,2.449951171875000000e-01
9.499999999999999556e-01,1.504296984284177065e+09,0.000000000000000000e+00,2.742919921875000000e-01,0.000000000000000000e+00,2.742919921875000000e-01
9.666666666666666741e-01,1.504296984300334930e+09,0.000000000000000000e+00,3.002929687500000000e-01,0.000000000000000000e+00,3.002929687500000000e-01
9.833333333333332815e-01,1.504296984317783117e+09,0.000000000000000000e+00,3.251953125000000000e-01,0.000000000000000000e+00,3.251953125000000000e-01
1.000000000000000000e+00,1.504296984333771944e+09,0.000000000000000000e+00,3.427734375000000000e-01,0.000000000000000000e+00,3.427734375000000000e-01
1.016666666666666607e+00,1.504296984351150990e+09,0.000000000000000000e+00,3.537597656250000000e-01,0.000000000000000000e+00,3.537597656250000000e-01
1.033333333333333215e+00,1.504296984366600037e+09,0.000000000000000000e+00,3.581542968750000000e-01,0.000000000000000000e+00,3.581542968750000000e-01
1.050000000000000044e+00,1.504296984384265900e+09,0.000000000000000000e+00,3.636474609375000000e-01,0.000000000000000000e+00,3.636474609375000000e-01
1.066666666666666652e+00,1.504296984399641037e+09,0.000000000000000000e+00,3.665771484375000000e-01,0.000000000000000000e+00,3.665771484375000000e-01
1.083333333333333259e+00,1.504296984417083979e+09,0.000000000000000000e+00,3.724365234375000000e-01,0.000000000000000000e+00,3.724365234375000000e-01
1.100000000000000089e+00,1.504296984432581902e+09,0.000000000000000000e+00,3.779296875000000000e-01,0.000000000000000000e+00,3.779296875000000000e-01
1.116666666666666696e+00,1.504296984449712992e+09,0.000000000000000000e+00,3.837890625000000000e-01,0.000000000000000000e+00,3.837890625000000000e-01
1.133333333333333304e+00,1.504296984465759993e+09,0.000000000000000000e+00,3.914794921875000000e-01,0.000000000000000000e+00,3.914794921875000000e-01
1.149999999999999911e+00,1.504296984481205940e+09,0.000000000000000000e+00,3.999023437500000000e-01,0.000000000000000000e+00,3.999023437500000000e-01
1.166666666666666741e+00,1.504296984497859001e+09,0.000000000000000000e+00,4.090576171875000000e-01,0.000000000000000000e+00,4.090576171875000000e-01
1.183333333333333348e+00,1.504296984514288902e+09,0.000000000000000000e+00,4.215087890625000000e-01,0.000000000000000000e+00,4.215087890625000000e-01
1.199999999999999956e+00,1.504296984530749083e+09,0.000000000000000000e+00,4.321289062500000000e-01,0.000000000000000000e+00,4.321289062500000000e-01
